"kNN3" "kNN4" "kNN5" "kNN6" "kNN7" "kNN8" "kNN9" "kNN10" "kNN20" "kNN30" "kNN40" "kNN50"
"Prrt1" 9.20044615898412 9.24527208782629 9.28116978312699 9.30818492253313 9.32664097429605 9.34819951146273 9.36522477268061 9.38214030118208 9.49654202007081 9.57463879712976 9.63511281051325 9.68306239632113
"Prrt2" 9.31522332085093 9.35698926167857 9.38797137110253 9.40800856807614 9.42471521923994 9.44209800734482 9.45479424859818 9.46810688340339 9.54790210518999 9.59148062895343 9.6211248638763 9.64523159577276
"Prrt3" 9.14430258087017 9.19234002001485 9.22775220345629 9.25816639241771 9.28181098254724 9.33095331433021 9.34631640694655 9.36567723636343 9.45495379126811 9.50110514702949 9.53253986312206 9.5619151719862
"Prrx1" 9.90788830887874 9.91913964084877 9.92607621615462 9.93346626506598 9.93783992703307 9.94172095879029 9.94475493787851 9.947451098155 9.96311872026021 9.97150362011435 9.97741407740671 9.98197442109162
"Prrx2" 9.91992059387607 9.92673992596545 9.93076684894908 9.93375591116365 9.93670126358179 9.93914019688979 9.94117908867667 9.94306992750747 9.95422834469258 9.96069955069405 9.96504590231796 9.96831691169192
"Prss12" 9.53385680808861 9.56833772520091 9.59251887293181 9.61122940630408 9.62435833479016 9.6375914189756 9.64722387144487 9.65673142884545 9.71176069629585 9.74186190042083 9.76313788207239 9.78170422362374
"Prss16" 9.09291238894545 9.141627379312 9.17822060863188 9.20942379218256 9.23454513786897 9.2585861122568 9.27873285823709 9.29658724259881 9.42650199965914 9.50284400697875 9.5545054295672 9.59340470373238
"Prss2" 9.40851088955632 9.45130219528195 9.48052242281067 9.50130405768919 9.51897527251695 9.53593278080484 9.55035005544892 9.56430561855413 9.65448752898906 9.70571818051171 9.74179642679695 9.76946907489333
"Prss22" 9.38300574638223 9.41613835730829 9.44179334615245 9.46387086094919 9.48343576491943 9.51281479714295 9.52550978658138 9.53672190590542 9.62524887950041 9.66998828525 9.70105261809904 9.72948047506797
"Prss23" 9.86627905404824 9.87827906064421 9.88674309318707 9.89292191258371 9.89742358485518 9.90271275467218 9.90716453967957 9.91120946591222 9.93420825696192 9.94900413667771 9.96138571753007 9.96936630555674
"Prss30" 7.88396950276788 7.99576830234113 8.08583053204254 8.15492490789734 8.21794203997248 8.34157103939933 8.40896455118287 8.45785305098827 8.74309073602373 8.85877642057141 8.92935493239786 8.98894567400521
"Prss32" 9.86446614538901 9.87404909456962 9.8816632776341 9.8873757616334 9.89193936467297 9.89597576055633 9.89891506152571 9.90183160565711 9.92125095794115 9.93187914415581 9.93970158799219 9.94566841368081
"Prss34" 8.38784387672749 8.87959151220385 9.32075443422428 9.45873923618224 9.54765763050122 9.66390225467527 9.78503642036747 9.83187945951735 9.98087941570152 9.98023190874665 9.98145977416839 9.98300750982839
"Prss36" 9.51367869248334 9.54037253250185 9.5598090513393 9.57379694478665 9.58476247496658 9.59613524337953 9.60538408082443 9.61475917795767 9.6694242221975 9.7011667474763 9.72430056781654 9.74276497833055
"Prss51" 9.43721434076591 9.47313377263034 9.49683443601963 9.51740796676354 9.5326563769039 9.54965809771912 9.56267696484325 9.57362732186637 9.64139013538288 9.67749354511177 9.70352394335904 9.72373013398204
"Prss52" 9.48792623956737 9.51802169415685 9.54217160436037 9.55992218327405 9.57354969600279 9.58768235191516 9.59955314212025 9.61031867371149 9.67833554942355 9.71489793411521 9.73985446500843 9.76001642068954
"Prss53" 9.67493607516837 9.69622503459495 9.71067422735361 9.72258415306605 9.73299639256714 9.74401330146309 9.75291234351641 9.76064380271041 9.83352707298265 9.86484769466348 9.88028622625184 9.89278066595004
"Prss57" 8.50529220532957 8.5869770548785 8.6475156749219 8.69697598163306 8.73562102679702 8.77591929376951 8.8074024494661 8.83781488598476 9.05108449468718 9.17919554196627 9.27038780693714 9.3399881267043
"Prss8" 9.76216321165476 9.77890584044177 9.79203291601502 9.80271503388369 9.81149184158421 9.82039139813896 9.82654734795642 9.83287260440535 9.86810719471625 9.88650996000801 9.89922806402091 9.90898899599253
"Prtg" 9.51927986824918 9.55358371776104 9.57614923671118 9.59254788335499 9.60916639730567 9.62442693629907 9.63816484670297 9.64857064539423 9.71965552787866 9.76702465931471 9.80467401904802 9.83087916801159
"Prtn3" 7.24524572558553 7.38899959246429 7.49632381650947 7.5790033641116 7.64519474068259 7.71956025448218 7.77317711740136 7.8240771466156 8.16488510573629 8.35979525876621 8.50300378877775 8.61780440555726
"Prune" 9.76669644484555 9.78135586665766 9.79165630246425 9.79989882059937 9.80675869168122 9.81371086316713 9.81925593366854 9.82390388014108 9.8574163099623 9.87621493370726 9.88974874320062 9.90056956151609
"Prune2" 9.26414499711146 9.30352303173254 9.33373438759211 9.35741195821851 9.37534955269516 9.39552091034152 9.41017092592088 9.42353255693451 9.51669510975958 9.56854760600135 9.60600343351016 9.6359406649702
"Prx" 9.44881815143375 9.48737653520658 9.50892448664436 9.52840565146539 9.54280457435648 9.55854653129088 9.57061466606558 9.58102823846638 9.65072162073513 9.68996479800171 9.71776648387594 9.7393806412231
"Psapl1" 9.41962767599484 9.45299099261724 9.48182450614615 9.50956084475196 9.52800213096332 9.56599459590583 9.57925610523055 9.58825672346964 9.65193861535183 9.68965369474216 9.71634370013475 9.73808955434493
"Psat1" 8.57548701078487 8.65030747632846 8.70792631451914 8.75216796889608 8.78560671162989 8.82237618119509 8.84953214206067 8.8748535930099 9.04743140100306 9.14888433192132 9.22554774655529 9.28874663454327
"Psd" 9.67165249551967 9.69322123389702 9.70541205397327 9.71617540176664 9.72480363222345 9.73357186932794 9.7405250076334 9.74685012626936 9.78849414127671 9.81185391332757 9.82879595581522 9.84264622330598
"Psd2" 9.53151986976822 9.56508170725612 9.58510165605078 9.60963260247186 9.62615662717603 9.64089525006789 9.65519898991806 9.66726871577926 9.73798807644009 9.7832078031472 9.81064559472604 9.83690324572812
"Psd3" 9.46606830153418 9.49714762478952 9.51976199697727 9.53705170229471 9.54964930721926 9.56321740308467 9.57336850515522 9.58313251943541 9.64755053355936 9.68418074790109 9.70964377578243 9.73068112183978
"Psd4" 9.74970435030488 9.76611145932128 9.77706930599796 9.78572258334817 9.79256774947827 9.79983012825509 9.80548358712721 9.8103909474694 9.84494434670897 9.86469136905188 9.87848939347879 9.88935853274908
"Psen1" 9.64902937596244 9.66834213407907 9.68292230436562 9.69450074056781 9.70351518157695 9.71275112017442 9.720011516944 9.72674755638256 9.77435168277765 9.80298476024893 9.82425298473546 9.84158324151093
"Psen2" 9.81107550841364 9.82475027394478 9.83388320113434 9.84087986659959 9.84625959144201 9.85218865407757 9.85643536699474 9.86031693728443 9.8850780963739 9.89944937941911 9.9094625317703 9.91730854791861
"Pskh1" 9.53453766456927 9.55771147552128 9.57638779831081 9.58978979826458 9.59993545235272 9.61145697148727 9.62004513093051 9.62844168002762 9.68234714269466 9.71320796619192 9.73605068811834 9.75451160749967
"Psma8" 8.91738686691683 8.97464282379559 9.01622575029005 9.04872211428032 9.07285432155803 9.10042924020228 9.12183469513321 9.14108440980486 9.26753234661934 9.33701393085597 9.38898820082546 9.43178873907071
"Psmc3ip" 8.83305139289305 8.89890773580551 8.94766047351662 8.98582463658924 9.01476443964912 9.04452282248783 9.06773611486096 9.08888413133604 9.23312590330055 9.31930015971381 9.38550721815983 9.43905703253914
"Psmd10" 9.64892625500679 9.66677573291996 9.68060626773816 9.69117576539964 9.69950345791605 9.70788558748244 9.71467729588275 9.72073574748037 9.76339417410868 9.78923426144279 9.80845368835321 9.82442561941145
"Psmd12" 9.27227217050562 9.30727469016157 9.33549439837187 9.35630363327703 9.37238584623498 9.38962706326182 9.40316593512749 9.41560656309025 9.50208612698034 9.55316957753649 9.59121779120286 9.62262224203608
"Psmd3" 9.13217790450007 9.17380084834035 9.20728134682667 9.23244771999484 9.25114791230037 9.27157552355212 9.28749762153925 9.30276275877506 9.40530469204532 9.46604767836015 9.51075842934056 9.54767460670029
"Psmd5" 9.25551877853807 9.29194554507241 9.3204009793002 9.34142719129725 9.35750283370192 9.37544144185052 9.38843731683174 9.40089806847261 9.48770870542208 9.53949145683194 9.57831926628763 9.61028647512209
"Psmd9" 9.43277968287717 9.46180413926414 9.48437455969304 9.5013079963445 9.51400225295619 9.5273694968089 9.53821965203892 9.54833826816686 9.61660940413738 9.65674063519248 9.68600741906383 9.71031497830497
"Psme4" 9.64630021092552 9.66493939311078 9.6793531755949 9.69054338429018 9.69872663584766 9.70736698266343 9.71465523769239 9.72097594196329 9.76337849942254 9.7876824982424 9.80509985521856 9.81967042077128
"Psmf1" 9.49579914418658 9.52131882409094 9.54149726979606 9.55629385432538 9.5670263779255 9.57901132855846 9.58881024003487 9.59827259530888 9.6589927153355 9.69324919887208 9.71803789139976 9.7385423989492
"Psmg1" 8.68122954998231 8.74515245602838 8.79356939525121 8.83061114879732 8.859032854094 8.89089225568704 8.91436751186786 8.93643614728388 9.08780976569087 9.17691709580403 9.24344123035939 9.29831058045123
"Psmg2" 8.77394454284476 8.83415043742904 8.88049863547982 8.91540625902492 8.94222971583626 8.97121184386173 8.99346280040642 9.01412715296589 9.15458112071129 9.23694773230765 9.29890155578875 9.35035014469327
"Psmg3" 9.22334913759466 9.26398114718967 9.29373110095159 9.31740438452342 9.33496048877863 9.3542611885652 9.36928726376502 9.38323623445533 9.47705361873554 9.53212809081396 9.57314310040512 9.60713766001105
"Psmg4" 9.08781133384638 9.13165273128645 9.16660569888418 9.19301669694544 9.21243777952606 9.23326807075785 9.25039803799726 9.26706030055172 9.37664807616113 9.43771902480469 9.4817587748862 9.51797929651903
"Pspc1" 9.49198670189149 9.51765610556812 9.53702999169871 9.55216660835588 9.56428964241143 9.57685280123194 9.58632750752283 9.59512708069473 9.65741681504508 9.69521540329903 9.72360309071883 9.74677972170477
"Psph" 8.98785601079229 9.03698783941016 9.07534039638747 9.10396421312647 9.12579739286952 9.15070009455017 9.16907163518089 9.18643852588744 9.30450551761303 9.37308227197888 9.42411076261647 9.4661637005296
"Pspn" 9.66704795919784 9.68932401129694 9.70533207500998 9.7171448793621 9.7263252336456 9.73645598625639 9.74350235151958 9.74997471073561 9.79218907405368 9.81588192659043 9.83269896358726 9.84636715369449
"Psrc1" 8.90136467197536 8.96959377686732 9.01861722980366 9.05812220716606 9.08890688242592 9.12206128500095 9.14495786296473 9.16627796724229 9.30986413026303 9.39313575908078 9.45591420138161 9.5082875688406
"Pstk" 9.28867206944367 9.32302002082557 9.34981346826196 9.37055282148168 9.38563415610554 9.40273708528397 9.41637459817694 9.42926913113726 9.51492237498321 9.56373678383154 9.59891584843878 9.6277235951494
"Pstpip1" 9.01516818217413 9.06441306675948 9.10126287364104 9.12887150449578 9.15056358563574 9.17356830819297 9.19166314757508 9.20885650756416 9.32404323867415 9.39131674970859 9.43965932330048 9.47857683839195
"Pstpip2" 8.15616517478362 8.23619495769825 8.29890579275965 8.34569829861154 8.38055614978824 8.41890819274839 8.4498200062512 8.47931644937271 8.68267649791149 8.80452789447128 8.88995486711466 8.96118288223985
"Ptafr" 9.27412281945912 9.30896966467388 9.33536946903051 9.35495974549892 9.3703579741774 9.38631148864223 9.3988901324921 9.41106735541112 9.49124461508379 9.53833111712494 9.57182883504534 9.59974476557688
"Ptar1" 9.69428987858726 9.71343209274973 9.72795807791396 9.73897448108585 9.74671986581485 9.75480285605977 9.7615795278123 9.76743449945936 9.80825738120271 9.83120261377922 9.84707524845089 9.8596520978116
"Ptbp2" 9.86510620062071 9.87388884443598 9.87981172021272 9.88515572400632 9.8893075038849 9.8950677238911 9.89789187001421 9.90062830376108 9.91707827683104 9.92667423161208 9.93410664806628 9.94014558506134
"Ptcd1" 9.80432801753897 9.81603073578703 9.82553855259719 9.83218586369388 9.83713471929519 9.84270167749701 9.84715350832865 9.85123277605559 9.87706755252861 9.89171580494212 9.90261063244538 9.91119267282856
"Ptcd2" 9.24979962621653 9.28623635178778 9.31584407312677 9.33720550995269 9.35370237457205 9.37155060336031 9.38588608588039 9.39951963007617 9.49006311067197 9.54094876024854 9.57778097393522 9.60788364265559
"Ptcd3" 9.34059599839594 9.37287145800618 9.39900154608581 9.41829723143048 9.43279365381478 9.44803613176134 9.45976510464656 9.471082616967 9.54751349599855 9.5928285439207 9.62605825803156 9.65356702908497
"Ptch1" 9.49172781016418 9.51742520083234 9.53773544683985 9.55292182668741 9.56458638273988 9.57918459665091 9.58954611299219 9.59916311766908 9.65997377811439 9.69395362419513 9.71869214242362 9.73919963292555
"Ptch2" 8.60412508796291 8.66953841431696 8.72125261973926 8.76032372474448 8.79002850229158 8.8210510036814 8.84513748093076 8.87201916712057 9.04135687742477 9.14047092499711 9.20714867084139 9.2650035079547
"Ptchd1" 9.06302848146935 9.12977476140641 9.17745603880049 9.23894256440611 9.28495837577246 9.32084224100059 9.36818052815668 9.41528942354884 9.63585678366898 9.7037270166606 9.73355892236111 9.75864695913848
"Ptcra" 9.78252246833514 9.79786789981691 9.81070501232064 9.82432397329368 9.8321635153814 9.84003635906213 9.84505348597551 9.85046163654059 9.88355419564448 9.9007620634953 9.91281859256876 9.9221865250696
"Ptdss1" 9.63035907955391 9.65211115249748 9.6679931252733 9.6803288822951 9.68955663100897 9.69972265751802 9.70735129303666 9.71479937483007 9.76339655131561 9.79076774537006 9.81053135587479 9.82636687167645
"Ptdss2" 9.08919264209961 9.13370936948573 9.16741108131945 9.19327785617687 9.21260569496839 9.23471787015689 9.25097486284285 9.26671496213195 9.37052961908175 9.42986960276088 9.47335169863789 9.51012331734139
"Pter" 8.59912168990768 8.66638135206107 8.71726329508172 8.75536608129773 8.7852517644722 8.81984937799054 8.84418398056416 8.86761188258405 9.02139165174233 9.11068558006302 9.17762193515606 9.23437744665197
"Ptgdr" 8.76308064465972 8.82542940871778 8.88187524295531 8.93278487175986 8.96696378496502 8.99073454566601 9.01198253465878 9.03162403812363 9.15939580543656 9.23302440370805 9.28292958047497 9.32267963451005
"Ptgds" 9.77763263203526 9.79254569442333 9.80217552922084 9.80958770878758 9.81520599540959 9.82102526175243 9.82559657022119 9.82959595539132 9.85569766661706 9.87023433068767 9.88042856317767 9.88891785264994
"Ptger1" 9.7959047321138 9.80634993380023 9.81479621121837 9.8209588956508 9.82603224449722 9.83102553873397 9.83467312184068 9.83803461851337 9.8626256995012 9.87702680847281 9.88709662395127 9.8952683397266
"Ptger2" 9.23824559238356 9.28053573108155 9.31287283522216 9.33622729604825 9.35574877405002 9.37614649132274 9.39270654567514 9.40728339443319 9.50564712847022 9.56301065786623 9.60393601617882 9.63604228634473
"Ptger3" 8.2717448807947 8.37446771441875 8.45235572726826 8.50613333001458 8.54612606934698 8.59209290370244 8.62491985913924 8.6553488077994 8.8566216174401 8.96865275686677 9.04869358345446 9.11516703144429
"Ptger4" 9.75585766944287 9.77415347774939 9.78786672974521 9.79752750292426 9.80521446191081 9.81419740251398 9.82021723986785 9.82540713792492 9.85994387887226 9.87774211206741 9.88985637612214 9.8993873685686
"Ptges" 9.08174314372166 9.12252620077028 9.15600122932823 9.17953352179831 9.19779588465972 9.21766350927853 9.23353257474396 9.24974263855884 9.35525657153115 9.41694798288992 9.45917202408806 9.49405751912645
"Ptges2" 9.5338234131521 9.55895183258832 9.57805003089029 9.59213949106774 9.6038028921471 9.61694767141653 9.62666203276886 9.63566784029727 9.69758339764192 9.73484265743838 9.76300994972384 9.78499539975033
"Ptgfr" 9.09760555380461 9.35098598494107 9.55193327604681 9.64541683150462 9.68667693100874 9.74418659389232 9.80236369338896 9.84091170130347 9.94463129641756 9.95330374300724 9.95968704128639 9.96515255625075
"Ptgfrn" 9.289370506582 9.32041955578241 9.34656947762975 9.36506482336418 9.3782798183527 9.39208879724934 9.40459923670281 9.41672339577979 9.49564078298884 9.54680671405874 9.58560498436859 9.61969599298722
"Ptgir" 8.22617650658569 8.30048748740049 8.35944502083179 8.40187551991372 8.43355662421521 8.46715026246408 8.49601402356264 8.52411949901539 8.71659729855801 8.83492689537126 8.9183464720191 8.98607905490353
"Ptgis" 9.87684115617007 9.88742885500242 9.89434774016947 9.89968552257457 9.90336294360767 9.9066899535914 9.90976208420783 9.91285379488211 9.93008064804918 9.93971656393541 9.9464212445748 9.95200093200103
"Ptgr1" 8.80522218330212 8.87089595222208 8.92265005818954 8.96627717003967 8.99892064380946 9.03488073979258 9.0617091524463 9.08555647147422 9.25666569805439 9.35893569674428 9.43365110961196 9.4941924866308
"Ptgr2" 9.66013796741758 9.6789868455118 9.69247679624833 9.70309974120938 9.71128705206217 9.72021870423836 9.727220284055 9.73349958165137 9.77688658390214 9.80184842477969 9.82052370941161 9.83531964045152
