"","S.Score","G2M.Score","Phase"
"D3.MAA000848.3_10_M.1.1",0.451824374280984,1.68765045585363,"G2M"
"D3.MAA001844.3_38_F.1.1",1.04772346763701,0.51348440577428,"S"
"D3.MAA001883.3_39_F.1.1",-0.416925655949865,-0.644341065006403,"G1"
"D3.MAA001884.3_38_F.1.1",-0.44149674752475,-0.396952438425806,"G1"
"D3.MAA001888.3_39_F.1.1",-0.66261171310397,-0.56888567150886,"G1"
"D4.D041912.3_8_M.1.1",-0.568375142146693,-0.333712245076513,"G1"
"D4.D042044.3_9_M.1.1",2.44064351599059,2.71368902626827,"G2M"
"D4.D042193.3_8_M.1.1",-0.905538007088058,-1.09451054463846,"G1"
"D4.D042479.3_8_M.1.1",-1.26701744497388,-0.70418249279399,"G1"
"D4.D045140.3_38_F.1.1",0.561487149663489,3.12221437326808,"G2M"
"D4.MAA000409.3_10_M.1.1",1.99806080165347,0.0388688294781279,"S"
"D4.MAA000600.3_8_M.1.1",0.842863749862556,1.9079202667722,"G2M"
"D4.MAA000639.3_9_M.1.1",-0.494144459523723,-0.239841655143355,"G1"
"D4.MAA000848.3_10_M.1.1",1.96899919978959,-0.625621024534834,"S"
"D4.MAA001844.3_38_F.1.1",-0.533521653737118,-0.684079247414566,"G1"
"D4.MAA001883.3_39_F.1.1",-0.361221349889287,-0.433023649670198,"G1"
"D4.MAA001884.3_38_F.1.1",-0.879700481580622,-1.01713468005642,"G1"
"D4.MAA001887.3_39_F.1.1",-0.577197804133601,-1.03958586122279,"G1"
"D5.D041912.3_8_M.1.1",-0.0642204092562015,0.418577335581882,"G2M"
"D5.D042044.3_9_M.1.1",2.96377062202641,1.76095594182598,"S"
"D5.D042193.3_8_M.1.1",-0.160754940040389,-0.535264475049013,"G1"
"D5.D042479.3_8_M.1.1",-0.390512884978197,-0.766717104703312,"G1"
"D5.D045140.3_38_F.1.1",-0.868993186060683,-0.56154066835149,"G1"
"D5.MAA000409.3_10_M.1.1",-0.707627924895269,-0.314971330928152,"G1"
"D5.MAA000596.3_9_M.1.1",1.00539035260268,-0.72842638080477,"S"
"D5.MAA000600.3_8_M.1.1",1.34148396719558,3.02982035932265,"G2M"
"D5.MAA000652.3_10_M.1.1",-0.633450000686866,-0.609728136898843,"G1"
"D5.MAA000848.3_10_M.1.1",-0.813118501151753,-1.05406024817765,"G1"
"D5.MAA001844.3_38_F.1.1",0.94675245535858,-0.493593892702613,"S"
"D5.MAA001884.3_38_F.1.1",0.374729057945235,0.415044978037891,"G2M"
"D5.MAA001887.3_39_F.1.1",1.41528421491301,1.52442510999897,"G2M"
"D5.MAA001888.3_39_F.1.1",1.00350421714162,-0.363418907579082,"S"
"D6.D041912.3_8_M.1.1",1.99521179423799,0.483474009145586,"S"
"D6.D042044.3_9_M.1.1",-0.441347316471915,-0.582996053389731,"G1"
"D6.D042193.3_8_M.1.1",1.70747299625024,-0.919616709936907,"S"
"D6.MAA000409.3_10_M.1.1",-1.06702120815694,-0.6902877239583,"G1"
"D6.MAA000600.3_8_M.1.1",1.13903551221161,-0.82816399756429,"S"
"D6.MAA000639.3_9_M.1.1",-0.509182945205716,1.27227340308794,"G2M"
"D6.MAA000652.3_10_M.1.1",-0.538217978591814,-0.601551010031064,"G1"
"D6.MAA000844.3_10_M.1.1",-0.628572129688569,-0.580013315200622,"G1"
"D6.MAA000848.3_10_M.1.1",-0.504207839889913,-0.682674193997477,"G1"
"D6.MAA001844.3_38_F.1.1",1.59391268748137,-0.909928765101588,"S"
"D6.MAA001884.3_38_F.1.1",-0.487578650069114,-0.12435824672509,"G1"
"D6.MAA001887.3_39_F.1.1",-0.0616959789195413,-0.644487588081672,"G1"
"D7.D041912.3_8_M.1.1",2.61761352873474,-0.0290129296659187,"S"
"D7.D042044.3_9_M.1.1",2.06837081169831,3.510946838235,"G2M"
"D7.D042193.3_8_M.1.1",-0.610043673711831,-0.534318990791167,"G1"
"D7.D042479.3_8_M.1.1",0.078571098166283,4.23310458544386,"G2M"
"D7.D045139.3_39_F.1.1",-0.916848566635204,-0.966648299460121,"G1"
"D7.MAA000409.3_10_M.1.1",-0.852898846773374,-0.346489684708091,"G1"
"D7.MAA000600.3_8_M.1.1",-0.862698136951815,-0.664682097801565,"G1"
"D7.MAA000639.3_9_M.1.1",-0.530447173911158,-0.394781882469443,"G1"
"D7.MAA000652.3_10_M.1.1",-0.845834909822085,-0.328003290425325,"G1"
"D7.MAA000844.3_10_M.1.1",1.63868970969429,1.07044911178281,"S"
"D7.MAA000848.3_10_M.1.1",1.9890543999091,0.723295242301469,"S"
"D7.MAA001844.3_38_F.1.1",2.11536382172652,-0.866874161098413,"S"
"D7.MAA001883.3_39_F.1.1",-0.341009843017731,-0.851736837343211,"G1"
"D7.MAA001884.3_38_F.1.1",-0.871617276071346,-0.645201009830816,"G1"
"D8.D041912.3_8_M.1.1",-0.0432632936388044,2.90743791104295,"G2M"
"D8.D042044.3_9_M.1.1",-0.502703199695744,-0.526302578036593,"G1"
"D8.D042193.3_8_M.1.1",-1.19467158358389,1.90085814347457,"G2M"
"D8.D045139.3_39_F.1.1",-0.915939806453579,-1.10141303313778,"G1"
"D8.MAA000409.3_10_M.1.1",1.24502563568906,1.46802802039927,"G2M"
"D8.MAA000600.3_8_M.1.1",1.7922140224004,-0.464709422162249,"S"
"D8.MAA000639.3_9_M.1.1",-0.972203391953036,-0.898795795580082,"G1"
"D8.MAA000652.3_10_M.1.1",0.27931726299693,-0.410203145421259,"S"
"D8.MAA000848.3_10_M.1.1",1.77971716416155,-0.812621186054616,"S"
"D8.MAA001842.3_38_F.1.1",-0.338316217367375,-0.387672712474047,"G1"
"D8.MAA001844.3_38_F.1.1",0.874425340414551,-0.556207538708941,"S"
"D8.MAA001884.3_38_F.1.1",-0.477166042076266,-0.687970828381733,"G1"
"D8.MAA001887.3_39_F.1.1",-0.0286009808824317,-1.31641129936198,"G1"
"D9.D041912.3_8_M.1.1",2.87491652657269,0.0210455718700606,"S"
"D9.D042044.3_9_M.1.1",3.18075851594018,0.11278554277689,"S"
"D9.D042193.3_8_M.1.1",1.77331873758646,3.02566276909024,"G2M"
"D9.D042467.3_9_M.1.1",-0.731028506431495,-0.860164925842883,"G1"
"D9.D042479.3_8_M.1.1",-0.419261231653752,-0.668508754673343,"G1"
"D9.D045139.3_39_F.1.1",-0.359023127773559,-0.116028192542436,"G1"
"D9.D045140.3_38_F.1.1",-0.5401270625973,-0.343184050552378,"G1"
"D9.MAA000409.3_10_M.1.1",-0.305801707618362,-0.190369183544595,"G1"
"D9.MAA000600.3_8_M.1.1",0.498975197803152,-0.470032916205077,"S"
"D9.MAA000639.3_9_M.1.1",0.990853288921205,0.698207016230681,"S"
"D9.MAA000652.3_10_M.1.1",-0.902742345132855,-0.802584422315178,"G1"
"D9.MAA000848.3_10_M.1.1",-0.862501181375081,-1.11255371096812,"G1"
"D9.MAA001883.3_39_F.1.1",1.78305520826579,2.77786619046568,"G2M"
"D9.MAA001884.3_38_F.1.1",-0.351131901858865,-0.532870531042921,"G1"
"D9.MAA001887.3_39_F.1.1",1.03626198975285,2.27486939291612,"G2M"
"E1.D041912.3_8_M.1.1",-0.914958226781982,-0.651501037876547,"G1"
"E1.D042044.3_9_M.1.1",-1.13451833570414,-0.758257835208481,"G1"
"E1.D042193.3_8_M.1.1",-0.502779339516352,-0.224114723793776,"G1"
"E1.D045140.3_38_F.1.1",-0.706643405978544,-0.071216957295721,"G1"
"E1.MAA000409.3_10_M.1.1",1.32589314158241,2.07829220949171,"G2M"
"E1.MAA000596.3_9_M.1.1",-0.380764997626412,-0.925537761262656,"G1"
"E1.MAA000600.3_8_M.1.1",0.99703753433935,-0.539155523709525,"S"
"E1.MAA000639.3_9_M.1.1",1.80549848375252,-0.320536671536722,"S"
"E1.MAA000844.3_10_M.1.1",-1.09378464451945,-0.528133018798028,"G1"
"E1.MAA000848.3_10_M.1.1",0.561367084239162,2.30097285235083,"G2M"
"E1.MAA001844.3_38_F.1.1",-0.484393084536634,-0.929725086215676,"G1"
"E1.MAA001884.3_38_F.1.1",-0.477961790276863,-0.528683067098754,"G1"
"E1.MAA001887.3_39_F.1.1",-0.454771386105526,-0.899214267298596,"G1"
"E1.MAA001888.3_39_F.1.1",-0.913683813410994,-0.934060133498458,"G1"
"E10.D041912.3_8_M.1.1",-1.45026236282102,-0.896111669682574,"G1"
"E10.D042044.3_9_M.1.1",-0.500745256197187,-0.693834845185886,"G1"
"E10.D042193.3_8_M.1.1",-0.797693595690023,-0.327564102635477,"G1"
"E10.D042479.3_8_M.1.1",0.84377318235455,2.76365257407355,"G2M"
"E10.D045139.3_39_F.1.1",-0.748874590974717,-0.218732534498773,"G1"
"E10.MAA000409.3_10_M.1.1",2.04835587007001,1.14265086536205,"S"
"E10.MAA000596.3_9_M.1.1",2.41702456972277,0.588068539007795,"S"
"E10.MAA000600.3_8_M.1.1",-0.402028013447587,-0.970191917274217,"G1"
"E10.MAA000639.3_9_M.1.1",1.75246658187412,1.22081115743572,"S"
"E10.MAA000652.3_10_M.1.1",-0.458379118157799,-0.838984065963455,"G1"
"E10.MAA000848.3_10_M.1.1",-0.0466229231799902,-0.694762440817669,"G1"
"E10.MAA001842.3_38_F.1.1",-0.366529525102395,-0.296292137905391,"G1"
"E10.MAA001883.3_39_F.1.1",-0.533996567342358,-0.704203691065211,"G1"
"E10.MAA001884.3_38_F.1.1",-0.370284886076547,-0.0469320914146668,"G1"
"E11.D041912.3_8_M.1.1",1.67842300387567,1.91382358690364,"G2M"
"E11.D042044.3_9_M.1.1",-1.1031648455479,-0.641925897970965,"G1"
"E11.D042193.3_8_M.1.1",0.144809283098961,2.90581375482597,"G2M"
"E11.D042479.3_8_M.1.1",2.83608402149511,2.05780463848975,"S"
"E11.MAA000409.3_10_M.1.1",-0.946545919744521,3.17876574691669,"G2M"
"E11.MAA000596.3_9_M.1.1",1.54246609900458,0.0496989931093621,"S"
"E11.MAA000600.3_8_M.1.1",1.67895518492114,-0.607491764288439,"S"
"E11.MAA000639.3_9_M.1.1",-0.478564411851592,-0.55625793223944,"G1"
"E11.MAA000652.3_10_M.1.1",-0.745688129332043,-0.5973582788974,"G1"
"E11.MAA000848.3_10_M.1.1",1.85341715162946,-0.828497370350759,"S"
"E11.MAA001883.3_39_F.1.1",-1.23467565588006,-0.575978401648304,"G1"
"E11.MAA001884.3_38_F.1.1",-0.527704480831506,-0.72286604673131,"G1"
"E12.D041912.3_8_M.1.1",-1.23220078647546,-1.26946524309008,"G1"
"E12.D042044.3_9_M.1.1",3.53318443235021,2.05878656673515,"S"
"E12.D042193.3_8_M.1.1",-1.13027220471187,-0.521492531898446,"G1"
"E12.D042467.3_9_M.1.1",-0.434640115423347,-0.980680233115318,"G1"
"E12.D042479.3_8_M.1.1",2.6691214955866,2.20379172580419,"S"
"E12.D045140.3_38_F.1.1",-0.994111206677405,-0.303471717391756,"G1"
"E12.MAA000409.3_10_M.1.1",-0.848122931566466,-0.311515917968662,"G1"
"E12.MAA000596.3_9_M.1.1",0.36444283623854,2.65073957558951,"G2M"
"E12.MAA000600.3_8_M.1.1",2.32368697350893,0.29182644395662,"S"
"E12.MAA000652.3_10_M.1.1",2.088526377886,2.83179144231229,"G2M"
"E12.MAA000848.3_10_M.1.1",-0.564229288459815,-1.03685105538152,"G1"
"E12.MAA001884.3_38_F.1.1",-0.289659376530007,-0.317251921648988,"G1"
"E12.MAA001887.3_39_F.1.1",0.92546428622767,-0.525121155557526,"S"
"E13.D042044.3_9_M.1.1",-1.12750083831677,-0.76623707593228,"G1"
"E13.D042193.3_8_M.1.1",-0.308179524709811,-0.542588271973353,"G1"
"E13.D042467.3_9_M.1.1",-0.71435674623246,-0.829708203356724,"G1"
"E13.D042479.3_8_M.1.1",-1.20912063833327,-0.877227698373718,"G1"
"E13.D045140.3_38_F.1.1",-0.537174621059436,-0.155172420098784,"G1"
"E13.MAA000409.3_10_M.1.1",-0.549382279650798,-0.538480523807682,"G1"
"E13.MAA000596.3_9_M.1.1",1.03219304596315,-0.730544015483463,"S"
"E13.MAA000600.3_8_M.1.1",0.699739253123508,-0.403158108841243,"S"
"E13.MAA000652.3_10_M.1.1",-0.550047118940211,-0.473382225162595,"G1"
"E13.MAA000848.3_10_M.1.1",1.34949506625553,1.97457834353074,"G2M"
"E13.MAA001884.3_38_F.1.1",-0.535023481306913,-0.475479634811668,"G1"
"E13.MAA001887.3_39_F.1.1",1.61125702013622,0.9653584660068,"S"
"E14.D041912.3_8_M.1.1",-0.715202640198351,-0.635343276794084,"G1"
"E14.D042479.3_8_M.1.1",-0.780123891097766,-0.892634792610612,"G1"
"E14.MAA000409.3_10_M.1.1",-0.789370621138562,-0.537241764703466,"G1"
"E14.MAA000596.3_9_M.1.1",1.94116271894669,1.573487288656,"S"
"E14.MAA000600.3_8_M.1.1",-0.837734358253176,-0.641445227413297,"G1"
"E14.MAA000639.3_9_M.1.1",-0.904482460157237,-0.5951139646682,"G1"
"E14.MAA000652.3_10_M.1.1",-0.286129257946498,-0.476575162518913,"G1"
"E14.MAA000848.3_10_M.1.1",-0.688926694968192,-0.89756948882103,"G1"
"E14.MAA001883.3_39_F.1.1",-0.846971853271169,-0.851988624697175,"G1"
"E14.MAA001884.3_38_F.1.1",-0.88166062499746,-0.640396146185312,"G1"
"E15.D042044.3_9_M.1.1",-0.991317254214542,-0.666621152845388,"G1"
"E15.D042193.3_8_M.1.1",-0.438334678915258,-0.507715587935041,"G1"
"E15.D042479.3_8_M.1.1",-0.722334887626331,-0.86270699524368,"G1"
"E15.MAA000409.3_10_M.1.1",-0.715082757305186,-0.219123468891378,"G1"
"E15.MAA000596.3_9_M.1.1",-0.851604818445797,-0.761695840960626,"G1"
"E15.MAA000600.3_8_M.1.1",1.04047364102901,-0.755248468373648,"S"
"E15.MAA000639.3_9_M.1.1",-0.300582130804472,-0.493300895837148,"G1"
"E15.MAA000652.3_10_M.1.1",-0.422769653273718,-0.521086429748337,"G1"
"E15.MAA000848.3_10_M.1.1",2.85903655967695,0.531623052972808,"S"
"E15.MAA001884.3_38_F.1.1",-0.160830651786151,-0.201387244256978,"G1"
"E16.D042044.3_9_M.1.1",-0.517223260492349,-0.77325564189694,"G1"
"E16.D042193.3_8_M.1.1",-1.04650901932811,-0.763201243308236,"G1"
"E16.MAA000409.3_10_M.1.1",-0.509150525896975,-0.226169689736603,"G1"
"E16.MAA000596.3_9_M.1.1",1.03303613942807,2.82268650680252,"G2M"
"E16.MAA000600.3_8_M.1.1",-0.963672444281967,-0.751826270322145,"G1"
"E16.MAA000639.3_9_M.1.1",-0.513483634099783,-0.369328796489839,"G1"
"E16.MAA000652.3_10_M.1.1",-0.559285768600937,-0.913287667957396,"G1"
"E16.MAA000848.3_10_M.1.1",2.69972549930757,-0.221801959635039,"S"
"E16.MAA001884.3_38_F.1.1",-0.135819339113015,-0.347021957362893,"G1"
"E16.MAA001887.3_39_F.1.1",-1.35312972618148,-1.23720602559588,"G1"
"E17.D041912.3_8_M.1.1",-1.1059897297647,-0.472389211088382,"G1"
"E17.D042044.3_9_M.1.1",-0.348206398972461,-0.685571966490373,"G1"
"E17.D042193.3_8_M.1.1",-0.728342780861343,-0.789243780930275,"G1"
"E17.D042479.3_8_M.1.1",2.3719666987292,0.898364392756983,"S"
"E17.D045139.3_39_F.1.1",-0.995846333993364,-0.692978500096242,"G1"
"E17.D045140.3_38_F.1.1",-0.478549890668312,-0.374544876067886,"G1"
"E17.MAA000409.3_10_M.1.1",-0.62830441528112,-0.299656605885507,"G1"
"E17.MAA000596.3_9_M.1.1",0.957276732200256,2.42775417854096,"G2M"
"E17.MAA000600.3_8_M.1.1",1.59287689373369,-0.678261589937513,"S"
"E17.MAA000639.3_9_M.1.1",-0.782127309569131,-0.387445069156494,"G1"
"E17.MAA000652.3_10_M.1.1",1.831943336208,-0.340530696453044,"S"
"E17.MAA000848.3_10_M.1.1",1.09275207031472,-1.11410951684287,"S"
"E17.MAA001884.3_38_F.1.1",-0.345627608651749,-0.504959906839562,"G1"
"E18.D042044.3_9_M.1.1",-0.740239453504721,-0.699123037621326,"G1"
"E18.D042193.3_8_M.1.1",-0.373272401542717,-0.48198495917739,"G1"
"E18.D042479.3_8_M.1.1",1.05549960160774,2.12435102466299,"G2M"
"E18.D045140.3_38_F.1.1",-0.252584787507086,-0.191132063773376,"G1"
"E18.MAA000409.3_10_M.1.1",-0.777206895253206,-0.177448191408931,"G1"
"E18.MAA000596.3_9_M.1.1",-0.524144089145084,1.29712781604115,"G2M"
"E18.MAA000600.3_8_M.1.1",-0.551200852803722,2.57523101478429,"G2M"
"E18.MAA000639.3_9_M.1.1",-0.606639472971296,-0.317105454451581,"G1"
"E18.MAA000844.3_10_M.1.1",-0.455536700081505,-0.81708013022162,"G1"
"E18.MAA000848.3_10_M.1.1",0.804466354399807,1.73757105751398,"G2M"
"E18.MAA001844.3_38_F.1.1",-0.619166476126969,-1.01948573711953,"G1"
"E18.MAA001884.3_38_F.1.1",-0.545097130171605,-0.58234497563505,"G1"
"E19.D042044.3_9_M.1.1",1.51190330372189,3.76580804261715,"G2M"
"E19.D042193.3_8_M.1.1",-0.504832928155349,-0.738523907657461,"G1"
"E19.D042479.3_8_M.1.1",2.93817931718605,1.21873146824192,"S"
"E19.D045140.3_38_F.1.1",-0.418973651870198,-0.119606773289764,"G1"
"E19.MAA000409.3_10_M.1.1",2.34952020136433,-0.0942231762369699,"S"
"E19.MAA000596.3_9_M.1.1",-0.373323849908584,-0.708612236180769,"G1"
"E19.MAA000600.3_8_M.1.1",0.297634319703612,-0.39498886165278,"S"
"E19.MAA000639.3_9_M.1.1",-0.614851580064083,0.291064684356508,"G2M"
"E19.MAA000652.3_10_M.1.1",-1.00290342946869,-0.173988474306241,"G1"
"E19.MAA000848.3_10_M.1.1",-1.24393778857773,-1.16678859501892,"G1"
"E19.MAA001844.3_38_F.1.1",0.836025791390294,-0.925557429493964,"S"
"E19.MAA001884.3_38_F.1.1",0.670977387734427,-0.853645657501014,"S"
"E2.D041912.3_8_M.1.1",1.45103653159314,1.84328760562883,"G2M"
"E2.D042044.3_9_M.1.1",-0.761174664767887,-1.0411549458608,"G1"
"E2.D042193.3_8_M.1.1",-1.29137252926924,-0.826343289975912,"G1"
"E2.D042467.3_9_M.1.1",-0.343590712335573,-0.586264776703619,"G1"
"E2.D042479.3_8_M.1.1",-0.53983422200348,-0.328351839695555,"G1"
"E2.D045140.3_38_F.1.1",-0.904227740342366,-0.575043222816996,"G1"
"E2.MAA000409.3_10_M.1.1",0.673434128758382,2.65647779246935,"G2M"
"E2.MAA000596.3_9_M.1.1",-0.935279184396889,-0.942367788587966,"G1"
"E2.MAA000600.3_8_M.1.1",0.577514998664212,2.66178340973917,"G2M"
"E2.MAA000652.3_10_M.1.1",-0.565885703365492,-0.690941084305316,"G1"
"E2.MAA000848.3_10_M.1.1",-1.20223875548671,2.59113885439983,"G2M"
"E2.MAA001844.3_38_F.1.1",1.01456101068078,-0.365204517778747,"S"
"E2.MAA001883.3_39_F.1.1",1.93828659271558,3.03329991759474,"G2M"
"E2.MAA001884.3_38_F.1.1",-0.576068156074155,-0.594222431087902,"G1"
"E2.MAA001887.3_39_F.1.1",1.01923012738304,-0.69805421251928,"S"
"E2.MAA001888.3_39_F.1.1",1.88298750565024,2.50108764090787,"G2M"
"E20.D042044.3_9_M.1.1",1.73133651683078,3.38754367692596,"G2M"
"E20.D042193.3_8_M.1.1",-0.792677796368721,-0.761077493824273,"G1"
"E20.D042479.3_8_M.1.1",0.522404250744476,3.41330691403428,"G2M"
"E20.D045139.3_39_F.1.1",-0.682136814821785,-0.699541226031605,"G1"
"E20.D045140.3_38_F.1.1",-0.607074061194416,-0.764536537524732,"G1"
"E20.MAA000409.3_10_M.1.1",-0.871061192105061,-0.611457683946606,"G1"
"E20.MAA000596.3_9_M.1.1",1.62584940718401,1.38853124729483,"S"
"E20.MAA000600.3_8_M.1.1",2.03708372504969,1.53336606798194,"S"
"E20.MAA000639.3_9_M.1.1",-0.466892480405869,-0.392623973296771,"G1"
"E20.MAA000652.3_10_M.1.1",-0.677913037163435,-0.680069188010297,"G1"
"E20.MAA000844.3_10_M.1.1",-0.547061759208071,-0.701912810024167,"G1"
"E20.MAA000848.3_10_M.1.1",-0.136769088547448,0.83916255477771,"G2M"
"E20.MAA001844.3_38_F.1.1",0.456389843832579,-1.01812624518131,"S"
"E20.MAA001883.3_39_F.1.1",-1.10075493101563,-1.02034598530514,"G1"
"E20.MAA001884.3_38_F.1.1",1.01818055212433,1.29716460614496,"G2M"
"E20.MAA001887.3_39_F.1.1",-0.928875690641174,-0.949474216751005,"G1"
"E21.D041912.3_8_M.1.1",-0.881960061724785,-0.833636115157207,"G1"
"E21.D042193.3_8_M.1.1",-1.09035491159711,-0.708351126373745,"G1"
"E21.D042479.3_8_M.1.1",-0.260694458052977,-0.540263539798539,"G1"
"E21.D045139.3_39_F.1.1",-0.998006563489718,-0.308843599704603,"G1"
"E21.D045140.3_38_F.1.1",-0.353727219693642,-0.224130243276557,"G1"
"E21.MAA000409.3_10_M.1.1",-1.13799054798129,-0.600508816094349,"G1"
"E21.MAA000596.3_9_M.1.1",0.306178799894242,2.33663155319306,"G2M"
"E21.MAA000600.3_8_M.1.1",-1.46756390793032,-0.824623941199223,"G1"
"E21.MAA000639.3_9_M.1.1",-0.617220008992228,-0.1728753981236,"G1"
"E21.MAA000652.3_10_M.1.1",-0.925229276218431,2.1832833537484,"G2M"
"E21.MAA000844.3_10_M.1.1",-0.515803595809078,-0.367226475859601,"G1"
"E21.MAA000848.3_10_M.1.1",-0.55736970764813,-1.05361358784461,"G1"
"E21.MAA001844.3_38_F.1.1",-0.803771486281652,-0.406589601872385,"G1"
"E21.MAA001884.3_38_F.1.1",2.7056954741677,2.54582111585371,"S"
"E21.MAA001887.3_39_F.1.1",0.968423573542034,3.02283214769533,"G2M"
"E22.D041912.3_8_M.1.1",-0.59951954137922,-0.301773993575552,"G1"
"E22.D042193.3_8_M.1.1",-0.591032779595336,-0.758218232542037,"G1"
"E22.D045140.3_38_F.1.1",-0.315089883268228,-0.121551221666187,"G1"
"E22.MAA000409.3_10_M.1.1",-0.600907432200152,-0.356300421092285,"G1"
"E22.MAA000596.3_9_M.1.1",0.91522377053389,-0.950658867863667,"S"
"E22.MAA000600.3_8_M.1.1",0.389245133799795,-0.620485621230773,"S"
"E22.MAA000639.3_9_M.1.1",-0.487534363318728,-0.263703210784534,"G1"
"E22.MAA000652.3_10_M.1.1",-0.716988740386516,-0.85779227820924,"G1"
"E22.MAA000848.3_10_M.1.1",-0.783669875400034,-0.823501125796201,"G1"
"E22.MAA001884.3_38_F.1.1",-0.270429794848462,-0.608387456031274,"G1"
"E22.MAA001887.3_39_F.1.1",1.59025537699085,-0.388078124299249,"S"
"E3.D041912.3_8_M.1.1",1.197521798691,2.32389608664431,"G2M"
"E3.D042044.3_9_M.1.1",-0.836680256580435,-0.895676953341225,"G1"
"E3.D042193.3_8_M.1.1",-0.822768682976112,-0.517859510956781,"G1"
"E3.D042479.3_8_M.1.1",-0.900481180469885,-0.538788459352749,"G1"
"E3.MAA000600.3_8_M.1.1",0.0789606925933672,-0.966654865741716,"S"
"E3.MAA000652.3_10_M.1.1",-0.809495457342109,-0.718330053428798,"G1"
"E3.MAA000844.3_10_M.1.1",-0.503942807703461,-0.750295088523492,"G1"
"E3.MAA000848.3_10_M.1.1",-0.546424897528696,-0.799920143586716,"G1"
"E3.MAA001844.3_38_F.1.1",0.496271970837341,-1.07963858731523,"S"
"E3.MAA001883.3_39_F.1.1",-0.445181283339136,-0.379928523708287,"G1"
"E3.MAA001884.3_38_F.1.1",-0.58769440060306,-0.698241904650072,"G1"
"E3.MAA001887.3_39_F.1.1",-1.43026733125885,-0.788054043600842,"G1"
"E3.MAA001888.3_39_F.1.1",-1.01219619916224,-0.585586516493535,"G1"
"E4.D041912.3_8_M.1.1",-0.975184453400105,-0.53609859421964,"G1"
"E4.D042044.3_9_M.1.1",-0.860912559700052,-0.638719278947653,"G1"
"E4.D042193.3_8_M.1.1",-0.205618806374244,-0.281464804096324,"G1"
"E4.MAA000600.3_8_M.1.1",-0.814842643881719,-1.1725473397935,"G1"
"E4.MAA000639.3_9_M.1.1",1.32004508692679,1.99920590253384,"G2M"
"E4.MAA000652.3_10_M.1.1",-0.610830268339928,-0.481383550757847,"G1"
"E4.MAA000844.3_10_M.1.1",-0.665081289661047,-0.669839118214142,"G1"
"E4.MAA000848.3_10_M.1.1",-0.00194122508436312,2.29264642320266,"G2M"
"E4.MAA001844.3_38_F.1.1",1.31707898767665,-0.619231984502333,"S"
"E4.MAA001883.3_39_F.1.1",-0.634791652412118,-0.526981725227359,"G1"
"E4.MAA001884.3_38_F.1.1",-0.198760698688631,-0.391608278344416,"G1"
"E4.MAA001887.3_39_F.1.1",1.85008665946179,0.162066094729856,"S"
"E5.D041912.3_8_M.1.1",1.4341691478628,-0.391051883146623,"S"
"E5.D042044.3_9_M.1.1",-0.478790816350269,-0.530350388276497,"G1"
"E5.D042193.3_8_M.1.1",-0.60381733924114,-0.525318687664799,"G1"
"E5.D042479.3_8_M.1.1",-1.00708391618625,-0.520550005523963,"G1"
"E5.D045139.3_39_F.1.1",-0.910107272263555,-0.582954998514225,"G1"
"E5.D045140.3_38_F.1.1",-0.514092904450954,-0.270758524938729,"G1"
"E5.MAA000409.3_10_M.1.1",-0.94618661541525,-0.682917025262882,"G1"
"E5.MAA000600.3_8_M.1.1",2.13322101742716,1.06512274318004,"S"
"E5.MAA000639.3_9_M.1.1",-0.535925528829637,0.0387565938263064,"G2M"
"E5.MAA000652.3_10_M.1.1",2.62658459942906,2.07006361811924,"S"
"E5.MAA000844.3_10_M.1.1",-0.722182544258414,-0.546036920151301,"G1"
"E5.MAA000848.3_10_M.1.1",1.60608004917799,0.911429605255134,"S"
"E5.MAA001844.3_38_F.1.1",-0.701304922439121,-0.316480241072796,"G1"
"E5.MAA001883.3_39_F.1.1",3.07249843953272,0.305822879875546,"S"
"E5.MAA001884.3_38_F.1.1",2.11473502111701,1.93291366244696,"S"
"E6.D041912.3_8_M.1.1",0.533742841339373,1.87158358499968,"G2M"
"E6.D042044.3_9_M.1.1",-1.15451580346074,-0.899321972794768,"G1"
"E6.D042193.3_8_M.1.1",-0.491279919618292,-0.02156502381202,"G1"
"E6.D042479.3_8_M.1.1",-0.572436211922724,-0.540335535649789,"G1"
"E6.D045139.3_39_F.1.1",-0.815349756491204,-0.663917374938885,"G1"
"E6.D045140.3_38_F.1.1",-0.510620827015379,-0.760389814365844,"G1"
"E6.MAA000409.3_10_M.1.1",1.10248965208095,2.74498939047972,"G2M"
"E6.MAA000600.3_8_M.1.1",-0.484724840266376,-1.04562979005937,"G1"
"E6.MAA000639.3_9_M.1.1",1.10429042524886,-0.44229699183487,"S"
"E6.MAA000652.3_10_M.1.1",-0.500494564449899,-0.535547458263123,"G1"
"E6.MAA000848.3_10_M.1.1",-0.103291781412184,-1.33613458191388,"G1"
"E6.MAA001844.3_38_F.1.1",0.666375321243975,2.08177747859463,"G2M"
"E6.MAA001884.3_38_F.1.1",-0.236605131739875,-0.665102307491713,"G1"
"E7.D041912.3_8_M.1.1",-1.42694153502543,1.88214616697415,"G2M"
"E7.D042044.3_9_M.1.1",-0.590677461934722,-0.764480298082771,"G1"
"E7.D042193.3_8_M.1.1",-0.97585554409331,-0.941935533681983,"G1"
"E7.D045140.3_38_F.1.1",-0.789850670525582,-0.770027812337572,"G1"
"E7.MAA000409.3_10_M.1.1",-0.830147417862558,2.85832373797919,"G2M"
"E7.MAA000596.3_9_M.1.1",2.11831030170806,-0.515390922636785,"S"
